recording,sweep_number,local_sweep,current_injection,spike_count,condition,path,timestamp,ap_peak_voltage,ap_peak_time,ahp_peak,ahp_peak_time,half_voltage,half_width,ap_amplitude,ahp_amplitude,sweep_threshold,ap_threshold,first_crossing,second_crossing,ap_count
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.2695,-9.584564,0.2793,-59.602875,0.28090000000000004,-24.709835,0.4000000000000341,30.250542,19.767769,-30.625457763671875,-39.835106,0.2612,0.2616,2.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.2793,-8.974213,0.29100000000000004,-59.66391,0.2926,-16.104643,0.10000000000002274,14.26086,36.428837,-30.625457763671875,-23.235073,0.2612,0.26130000000000003,3.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.29100000000000004,-8.974213,0.29100000000000004,-59.66391,0.2926,-22.189848,0.39999999999997726,26.43127,24.258427,-30.625457763671875,-35.405483,0.2791,0.2795,4.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.30360000000000004,-8.974213,0.29100000000000004,-59.66391,0.2926,-23.204554,0.39999999999997726,28.460682,22.229015,-30.625457763671875,-37.434895,0.2908,0.2912,5.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3171,-9.035248,0.3277,-59.114594,0.32930000000000004,-23.752348,0.4000000000000341,29.4342,20.645145,-30.625457763671875,-38.469448,0.3034,0.3038,6.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3277,-9.035248,0.3277,-59.114594,0.32930000000000004,-22.952784,0.0999999999999659,27.835072,22.244274,-30.625457763671875,-36.87032,0.3169,0.317,7.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.34190000000000004,-8.363861,0.35850000000000004,-59.17563,0.36010000000000003,-23.30221,0.4000000000000341,29.876698,20.93507,-30.625457763671875,-38.24056,0.3275,0.3279,8.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.35850000000000004,-8.363861,0.35850000000000004,-59.17563,0.36010000000000003,-22.413387,0.10000000000002274,28.099052,22.712715,-30.625457763671875,-36.462914,0.3417,0.3418,9.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3704,-8.363861,0.35850000000000004,-59.17563,0.36010000000000003,-21.74658,0.4000000000000341,26.765438,24.04633,-30.625457763671875,-35.1293,0.3583,0.3587,10.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.38520000000000004,-8.638519,0.38520000000000004,-59.41977,0.38680000000000003,-22.855892,0.39999999999997726,28.434746,22.346504,-30.625457763671875,-37.073265,0.37020000000000003,0.37060000000000004,11.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3991,-8.638519,0.38520000000000004,-59.41977,0.38680000000000003,-22.767387,0.4000000000000341,28.257736,22.523514,-30.625457763671875,-36.896255,0.385,0.3854,12.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.41250000000000003,-8.791107,0.3991,-58.626312,0.4007,-23.639427,0.4000000000000341,29.69664,20.138565,-30.625457763671875,-38.487747,0.39890000000000003,0.39930000000000004,13.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.42550000000000004,-9.096283,0.41250000000000003,-58.992523,0.4141,-22.665915,0.10000000000002274,27.139263,22.756977,-30.625457763671875,-36.235546,0.4123,0.41240000000000004,14.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.43710000000000004,-9.370941,0.4541,-58.7789,0.45570000000000005,-24.046839,0.0999999999999659,29.351795,20.056164,-30.625457763671875,-38.722736,0.4252,0.4253,15.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.4541,-9.309906,0.4667,-59.450287,0.4682,-23.524994,0.39999999999997726,28.430176,21.710205,-30.625457763671875,-37.74008,0.4369,0.4373,16.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.4667,-9.309906,0.4667,-59.450287,0.4682,-22.989408,0.0999999999999659,27.359005,22.781376,-30.625457763671875,-36.66891,0.4539,0.454,17.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.4807,-9.309906,0.4667,-59.450287,0.4682,-23.453274,0.4000000000000341,28.286736,21.853645,-30.625457763671875,-37.59664,0.4665,0.46690000000000004,18.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.4933,-9.523529,0.4933,-58.717865,0.49500000000000005,-23.568478,0.39999999999997726,28.089897,21.104439,-30.625457763671875,-37.613426,0.48050000000000004,0.48090000000000005,19.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5067,-8.791107,0.5227,-59.084076,0.5243,-23.60815,0.4000000000000341,29.634087,20.658882,-30.625457763671875,-38.425194,0.49310000000000004,0.49350000000000005,20.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5227,-8.791107,0.5227,-59.084076,0.5243,-22.987118,0.39999999999997726,28.392021,21.900948,-30.625457763671875,-37.18313,0.5065000000000001,0.5069,21.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5358,-8.608002,0.5497000000000001,-59.38925,0.5513,-23.63485,0.3999999999998636,30.053696,20.727554,-30.625457763671875,-38.661697,0.5225000000000001,0.5229,22.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5497000000000001,-8.608002,0.5497000000000001,-59.38925,0.5513,-22.558342,0.10000000000002274,27.90068,22.88057,-30.625457763671875,-36.508682,0.5356000000000001,0.5357000000000001,23.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5657,-7.99765,0.5813,-59.084076,0.5830000000000001,-22.41644,0.40000000000009095,28.837578,22.248848,-30.625457763671875,-36.835228,0.5495,0.5499,24.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5813,-7.99765,0.5813,-59.084076,0.5830000000000001,-22.384394,0.40000000000009095,28.773487,22.312939,-30.625457763671875,-36.771137,0.5655,0.5659000000000001,25.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.5959,-7.99765,0.5813,-59.084076,0.5830000000000001,-23.244986,0.39999999999997726,30.49467,20.591755,-30.625457763671875,-38.49232,0.5811000000000001,0.5815,26.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6168,-7.936615,0.6168,-58.839935,0.6185,-25.95343,0.5,36.03363,14.86969,-30.625457763671875,-43.970245,0.6166,0.6171,27.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6314000000000001,-7.936615,0.6168,-58.839935,0.6185,-21.709194,0.39999999999997726,27.545158,23.358162,-30.625457763671875,-35.481773,0.6166,0.617,28.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6476000000000001,-8.058685,0.6665,-59.2977,0.6682,-20.871489,0.40000000000009095,25.625607,25.613407,-30.625457763671875,-33.68429,0.6312,0.6316,29.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6665,-7.7535095,0.6831,-58.717865,0.6848000000000001,-20.7189,0.39999999999997726,25.930782,25.033573,-30.625457763671875,-33.68429,0.6474000000000001,0.6478,30.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6831,-7.7535095,0.6831,-58.717865,0.6848000000000001,-21.994532,0.40000000000009095,28.482044,22.482311,-30.625457763671875,-36.235554,0.6663,0.6667000000000001,31.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.6986,-7.7535095,0.6831,-58.717865,0.6848000000000001,-21.974695,0.39999999999997726,28.442371,22.521984,-30.625457763671875,-36.19588,0.6829000000000001,0.6833,32.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.7157,-8.211273,0.7351000000000001,-59.14511,0.7368,-20.855467,0.40000000000009095,25.288387,25.64545,-30.625457763671875,-33.49966,0.6984,0.6988000000000001,33.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.7351000000000001,-8.089203,0.7513000000000001,-59.755463,0.7529,-22.069304,0.09999999999990905,27.960201,23.706059,-30.625457763671875,-36.049404,0.7154,0.7155,34.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.7513000000000001,-7.631439,0.7684000000000001,-59.633392,0.7699,-21.873993,0.40000000000009095,28.485107,23.516846,-30.625457763671875,-36.116547,0.7349,0.7353000000000001,35.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.7684000000000001,-7.631439,0.7684000000000001,-59.633392,0.7699,-21.633663,0.39999999999997726,28.004448,23.997505,-30.625457763671875,-35.635887,0.7511,0.7515000000000001,36.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.7839,-7.631439,0.7684000000000001,-59.633392,0.7699,-20.363373,0.39999999999997726,25.463867,26.538086,-30.625457763671875,-33.095306,0.7682,0.7686000000000001,37.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8008000000000001,-8.272308,0.8008000000000001,-59.236664,0.8025,-21.607727,0.39999999999997726,26.670837,24.293518,-30.625457763671875,-34.943146,0.7837000000000001,0.7841,38.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8134,-8.272308,0.8008000000000001,-59.236664,0.8025,-22.999325,0.3999999999998636,29.454033,21.510323,-30.625457763671875,-37.72634,0.8006000000000001,0.801,39.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8320000000000001,-8.424896,0.8320000000000001,-59.358734,0.8336,-22.72619,0.10000000000002274,28.602589,22.33125,-30.625457763671875,-37.027485,0.8132,0.8133,40.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8461000000000001,-8.424896,0.8320000000000001,-59.358734,0.8336,-23.465475,0.39999999999997726,30.081158,20.85268,-30.625457763671875,-38.506054,0.8318000000000001,0.8322,41.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8621000000000001,-9.370941,0.8461000000000001,-59.41977,0.8478,-24.167385,0.5000000000001137,29.592888,20.45594,-30.625457763671875,-38.96383,0.8459,0.8464,42.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8831,-8.577484,0.8831,-58.717865,0.8848,-26.624054,0.09999999999990905,36.09314,14.047241,-30.625457763671875,-44.670624,0.8828,0.8829,43.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.8981,-8.577484,0.8831,-58.717865,0.8848,-21.37655,0.40000000000009095,25.598133,24.542248,-30.625457763671875,-34.175617,0.8829,0.8833000000000001,44.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.9115000000000001,-9.340424,0.9115000000000001,-59.236664,0.9132,-23.01611,0.09999999999990905,27.351372,22.544868,-30.625457763671875,-36.691795,0.8978,0.8979,45.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.9337000000000001,-8.241791,0.9337000000000001,-58.931488,0.9354,-26.686615,0.10000000000002274,36.88965,13.800049,-30.625457763671875,-45.13144,0.9334,0.9335,46.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.9480000000000001,-8.241791,0.9337000000000001,-58.931488,0.9354,-22.620144,0.40000000000009095,28.756706,21.932991,-30.625457763671875,-36.998497,0.9335,0.9339000000000001,47.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.9640000000000001,-8.638519,0.9836,-58.7789,0.9853000000000001,-22.816221,0.39999999999997726,28.355404,21.784977,-30.625457763671875,-36.993923,0.9478000000000001,0.9482,48.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.9836,-8.638519,0.9836,-58.7789,0.9853000000000001,-22.8887,0.39999999999997726,28.500362,21.640018,-30.625457763671875,-37.13888,0.9638000000000001,0.9642000000000001,49.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0042,-8.150238,1.0222,-59.236664,1.0238,-26.379913,0.5,36.45935,14.627075,-30.625457763671875,-44.60959,1.0039,1.0044,50.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0222,-8.150238,1.0222,-59.236664,1.0238,-21.407831,0.10000000000002274,26.515186,24.57124,-30.625457763671875,-34.665424,1.0039,1.004,51.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0355,-8.150238,1.0222,-59.236664,1.0238,-20.980587,0.39999999999997726,25.660698,25.425728,-30.625457763671875,-33.810936,1.022,1.0224,52.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0499,-8.3333435,1.0499,-59.084076,1.0515,-21.223202,0.3999999999998636,25.779716,24.971016,-30.625457763671875,-34.11306,1.0353,1.0357,53.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0634000000000001,-8.3333435,1.0499,-59.084076,1.0515,-22.440851,0.40000000000009095,28.215015,22.535717,-30.625457763671875,-36.54836,1.0497,1.0501,54.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0803,-8.394379,1.0634000000000001,-59.54184,1.065,-22.539276,0.40000000000009095,28.289795,22.857666,-30.625457763671875,-36.684174,1.0632000000000001,1.0636,55.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.0964,-8.516449,1.0803,-59.26718,1.0819,-22.187553,0.3999999999998636,27.342209,23.408524,-30.625457763671875,-35.858658,1.0801,1.0805,56.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1101,-8.76059,1.0964,-58.687347,1.098,-21.094265,0.3999999999998636,24.66735,25.259407,-30.625457763671875,-33.42794,1.0962,1.0966,57.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1257000000000001,-8.485931,1.1433,-59.41977,1.145,-22.955074,0.09999999999990905,28.938286,21.995552,-30.625457763671875,-37.424217,1.1098000000000001,1.1099,58.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1433,-8.485931,1.1433,-59.41977,1.145,-22.705597,0.40000000000009095,28.439331,22.494507,-30.625457763671875,-36.925262,1.1255,1.1259000000000001,59.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1598000000000002,-8.394379,1.1768,-59.05356,1.1784000000000001,-22.651428,0.5,28.5141,22.14508,-30.625457763671875,-36.908478,1.1431,1.1436,60.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1768,-8.394379,1.1768,-59.05356,1.1784000000000001,-22.218832,0.10000000000013642,27.648907,23.010273,-30.625457763671875,-36.043285,1.1596,1.1597,61.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.1933,-8.394379,1.1768,-59.05356,1.1784000000000001,-23.040522,0.10000000000013642,29.292286,21.366894,-30.625457763671875,-37.686665,1.1765,1.1766,62.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.2093,-8.546967,1.2093,-59.26718,1.211,-22.311918,0.09999999999990905,27.529903,23.190311,-30.625457763671875,-36.07687,1.1931,1.1932,63.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.2255,-8.546967,1.2093,-59.26718,1.211,-22.819273,0.3999999999998636,28.544613,22.175602,-30.625457763671875,-37.09158,1.2091,1.2095,64.0
2025_05_06_0006,14,14,180.0,65,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,1.2401,-9.00473,1.2255,-59.05356,1.2272,-22.387442,0.10000000000013642,26.765423,23.283405,-30.625457763671875,-35.770153,1.2253,1.2254,65.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.25980000000000003,-8.852142,0.27590000000000003,-58.321136,0.2775,-31.839508,0.5,45.97473,3.4942627,-29.729183197021484,-54.826874,0.2596,0.2601,1.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.267,-8.852142,0.27590000000000003,-58.321136,0.2775,-24.274958,0.39999999999997726,30.84563,18.623363,-29.729183197021484,-39.697773,0.2596,0.26,2.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.27590000000000003,-8.852142,0.27590000000000003,-58.321136,0.2775,-16.245022,0.10000000000002274,14.785759,34.683235,-29.729183197021484,-23.637901,0.2597,0.25980000000000003,3.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.2856,-8.150238,0.2974,-58.13803,0.299,-15.633144,0.0999999999999659,14.965813,35.02198,-29.729183197021484,-23.11605,0.2669,0.267,4.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.2974,-8.150238,0.2974,-58.13803,0.299,-21.756496,0.4000000000000341,27.212517,22.775276,-29.729183197021484,-35.362755,0.2854,0.2858,5.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3093,-8.150238,0.2974,-58.13803,0.299,-20.490782,0.39999999999997726,24.681087,25.306705,-29.729183197021484,-32.831326,0.2972,0.29760000000000003,6.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.32030000000000003,-8.485931,0.3311,-58.199066,0.3327,-20.818083,0.39999999999997726,24.664303,25.048832,-29.729183197021484,-33.150234,0.30910000000000004,0.3095,7.0
2025_05_06_0006,15,15,200.0,77,Condition 1,/Users/garrett/Desktop/Analyses/Patch Clamp/Condition 1/2025_05_06_0008_Steps_300.abf,0.3311,-8.485931,0.3311,-58.199066,0.3327,-22.236383,0.39999999999997726,27.500904,22.21223,-29.729183197021484,-35.986835,0.3201,0.3205,8.0
